file_path,class_id
balanced_dataset\train\tread_water\003861.jpg,1
balanced_dataset\train\tread_water\003862.jpg,1
balanced_dataset\train\tread_water\003863.jpg,1
balanced_dataset\train\tread_water\003864.jpg,1
balanced_dataset\train\tread_water\003865.jpg,1
balanced_dataset\train\tread_water\003866.jpg,1
balanced_dataset\train\tread_water\003867.jpg,1
balanced_dataset\train\tread_water\003868.jpg,1
balanced_dataset\train\tread_water\003869.jpg,1
balanced_dataset\train\tread_water\003870.jpg,1
balanced_dataset\train\tread_water\003871.jpg,1
balanced_dataset\train\tread_water\003872.jpg,1
balanced_dataset\train\tread_water\003873.jpg,1
balanced_dataset\train\tread_water\003874.jpg,1
balanced_dataset\train\tread_water\003875.jpg,1
balanced_dataset\train\tread_water\003876.jpg,1
balanced_dataset\train\tread_water\003877.jpg,1
balanced_dataset\train\tread_water\003878.jpg,1
balanced_dataset\train\tread_water\003879.jpg,1
balanced_dataset\train\tread_water\003880.jpg,1
balanced_dataset\train\tread_water\003881.jpg,1
balanced_dataset\train\tread_water\003882.jpg,1
balanced_dataset\train\tread_water\003883.jpg,1
balanced_dataset\train\tread_water\003884.jpg,1
balanced_dataset\train\tread_water\003885.jpg,1
balanced_dataset\train\tread_water\003886.jpg,1
balanced_dataset\train\tread_water\003887.jpg,1
balanced_dataset\train\tread_water\003888.jpg,1
balanced_dataset\train\tread_water\003889.jpg,1
balanced_dataset\train\tread_water\003890.jpg,1
balanced_dataset\train\tread_water\003891.jpg,1
balanced_dataset\train\tread_water\003892.jpg,1
balanced_dataset\train\tread_water\003893.jpg,1
balanced_dataset\train\tread_water\003894.jpg,1
balanced_dataset\train\tread_water\003895.jpg,1
balanced_dataset\train\tread_water\003896.jpg,1
balanced_dataset\train\tread_water\003897.jpg,1
balanced_dataset\train\tread_water\003898.jpg,1
balanced_dataset\train\tread_water\003899.jpg,1
balanced_dataset\train\tread_water\003900.jpg,1
balanced_dataset\train\tread_water\003901.jpg,1
balanced_dataset\train\tread_water\003902.jpg,1
balanced_dataset\train\tread_water\003903.jpg,1
balanced_dataset\train\tread_water\003904.jpg,1
balanced_dataset\train\tread_water\003905.jpg,1
balanced_dataset\train\tread_water\003906.jpg,1
balanced_dataset\train\tread_water\003907.jpg,1
balanced_dataset\train\tread_water\003908.jpg,1
balanced_dataset\train\tread_water\003909.jpg,1
balanced_dataset\train\tread_water\003910.jpg,1
balanced_dataset\train\tread_water\003911.jpg,1
balanced_dataset\train\tread_water\003912.jpg,1
balanced_dataset\train\tread_water\003913.jpg,1
balanced_dataset\train\tread_water\003914.jpg,1
balanced_dataset\train\tread_water\003915.jpg,1
balanced_dataset\train\tread_water\003916.jpg,1
balanced_dataset\train\tread_water\003917.jpg,1
balanced_dataset\train\tread_water\003918.jpg,1
balanced_dataset\train\tread_water\003919.jpg,1
balanced_dataset\train\tread_water\003920.jpg,1
balanced_dataset\train\tread_water\003921.jpg,1
balanced_dataset\train\tread_water\003922.jpg,1
balanced_dataset\train\tread_water\003923.jpg,1
balanced_dataset\train\tread_water\003924.jpg,1
balanced_dataset\train\tread_water\003925.jpg,1
balanced_dataset\train\tread_water\003926.jpg,1
balanced_dataset\train\tread_water\003927.jpg,1
balanced_dataset\train\tread_water\003928.jpg,1
balanced_dataset\train\tread_water\003929.jpg,1
balanced_dataset\train\tread_water\003930.jpg,1
balanced_dataset\train\tread_water\003931.jpg,1
balanced_dataset\train\tread_water\003932.jpg,1
balanced_dataset\train\tread_water\003933.jpg,1
balanced_dataset\train\tread_water\003934.jpg,1
balanced_dataset\train\tread_water\003935.jpg,1
balanced_dataset\train\tread_water\003936.jpg,1
balanced_dataset\train\tread_water\003937.jpg,1
balanced_dataset\train\tread_water\003938.jpg,1
balanced_dataset\train\tread_water\003939.jpg,1
balanced_dataset\train\tread_water\003940.jpg,1
balanced_dataset\train\tread_water\003941.jpg,1
balanced_dataset\train\tread_water\003942.jpg,1
balanced_dataset\train\tread_water\003943.jpg,1
balanced_dataset\train\tread_water\003944.jpg,1
balanced_dataset\train\tread_water\003945.jpg,1
balanced_dataset\train\tread_water\003946.jpg,1
balanced_dataset\train\tread_water\003947.jpg,1
balanced_dataset\train\tread_water\003948.jpg,1
balanced_dataset\train\tread_water\003949.jpg,1
balanced_dataset\train\tread_water\003950.jpg,1
balanced_dataset\train\tread_water\003951.jpg,1
balanced_dataset\train\tread_water\003952.jpg,1
balanced_dataset\train\tread_water\003953.jpg,1
balanced_dataset\train\tread_water\003954.jpg,1
balanced_dataset\train\tread_water\003955.jpg,1
balanced_dataset\train\tread_water\003956.jpg,1
balanced_dataset\train\tread_water\003957.jpg,1
balanced_dataset\train\tread_water\003958.jpg,1
balanced_dataset\train\tread_water\003959.jpg,1
balanced_dataset\train\tread_water\003960.jpg,1
balanced_dataset\train\tread_water\003961.jpg,1
balanced_dataset\train\tread_water\003962.jpg,1
balanced_dataset\train\tread_water\003963.jpg,1
balanced_dataset\train\tread_water\003964.jpg,1
balanced_dataset\train\tread_water\003965.jpg,1
balanced_dataset\train\tread_water\003966.jpg,1
balanced_dataset\train\tread_water\003967.jpg,1
balanced_dataset\train\tread_water\003968.jpg,1
balanced_dataset\train\tread_water\003969.jpg,1
balanced_dataset\train\tread_water\003970.jpg,1
balanced_dataset\train\tread_water\003971.jpg,1
balanced_dataset\train\tread_water\003972.jpg,1
balanced_dataset\train\tread_water\003973.jpg,1
balanced_dataset\train\tread_water\003974.jpg,1
balanced_dataset\train\tread_water\003975.jpg,1
balanced_dataset\train\tread_water\003976.jpg,1
balanced_dataset\train\tread_water\003977.jpg,1
balanced_dataset\train\tread_water\003978.jpg,1
balanced_dataset\train\tread_water\003979.jpg,1
balanced_dataset\train\tread_water\003980.jpg,1
balanced_dataset\train\tread_water\003981.jpg,1
balanced_dataset\train\tread_water\003982.jpg,1
balanced_dataset\train\tread_water\003983.jpg,1
balanced_dataset\train\tread_water\003984.jpg,1
balanced_dataset\train\tread_water\003985.jpg,1
balanced_dataset\train\tread_water\003986.jpg,1
balanced_dataset\train\tread_water\003987.jpg,1
balanced_dataset\train\tread_water\003988.jpg,1
balanced_dataset\train\tread_water\003989.jpg,1
balanced_dataset\train\tread_water\003990.jpg,1
balanced_dataset\train\tread_water\003991.jpg,1
balanced_dataset\train\tread_water\003992.jpg,1
balanced_dataset\train\tread_water\003993.jpg,1
balanced_dataset\train\tread_water\003994.jpg,1
balanced_dataset\train\tread_water\003995.jpg,1
balanced_dataset\train\tread_water\003996.jpg,1
balanced_dataset\train\tread_water\003997.jpg,1
balanced_dataset\train\tread_water\003998.jpg,1
balanced_dataset\train\tread_water\003999.jpg,1
balanced_dataset\train\tread_water\004000.jpg,1
balanced_dataset\train\tread_water\004001.jpg,1
balanced_dataset\train\tread_water\004002.jpg,1
balanced_dataset\train\tread_water\004003.jpg,1
balanced_dataset\train\tread_water\004004.jpg,1
balanced_dataset\train\tread_water\004005.jpg,1
balanced_dataset\train\tread_water\004006.jpg,1
balanced_dataset\train\tread_water\004007.jpg,1
balanced_dataset\train\tread_water\004008.jpg,1
balanced_dataset\train\tread_water\004009.jpg,1
balanced_dataset\train\tread_water\004010.jpg,1
balanced_dataset\train\tread_water\004011.jpg,1
balanced_dataset\train\tread_water\004012.jpg,1
balanced_dataset\train\tread_water\004013.jpg,1
balanced_dataset\train\tread_water\004014.jpg,1
balanced_dataset\train\tread_water\004015.jpg,1
balanced_dataset\train\tread_water\004016.jpg,1
balanced_dataset\train\tread_water\004017.jpg,1
balanced_dataset\train\tread_water\004018.jpg,1
balanced_dataset\train\tread_water\004019.jpg,1
balanced_dataset\train\tread_water\004020.jpg,1
balanced_dataset\train\tread_water\004021.jpg,1
balanced_dataset\train\tread_water\004022.jpg,1
balanced_dataset\train\tread_water\004023.jpg,1
balanced_dataset\train\tread_water\004024.jpg,1
balanced_dataset\train\tread_water\004025.jpg,1
balanced_dataset\train\tread_water\004026.jpg,1
balanced_dataset\train\tread_water\004027.jpg,1
balanced_dataset\train\tread_water\004028.jpg,1
balanced_dataset\train\tread_water\004029.jpg,1
balanced_dataset\train\tread_water\004030.jpg,1
balanced_dataset\train\tread_water\004031.jpg,1
balanced_dataset\train\tread_water\004032.jpg,1
balanced_dataset\train\tread_water\004033.jpg,1
balanced_dataset\train\tread_water\004034.jpg,1
balanced_dataset\train\tread_water\004035.jpg,1
balanced_dataset\train\tread_water\004036.jpg,1
balanced_dataset\train\tread_water\004037.jpg,1
balanced_dataset\train\tread_water\004038.jpg,1
balanced_dataset\train\tread_water\004039.jpg,1
balanced_dataset\train\tread_water\004040.jpg,1
balanced_dataset\train\tread_water\004041.jpg,1
balanced_dataset\train\tread_water\004042.jpg,1
balanced_dataset\train\tread_water\004043.jpg,1
balanced_dataset\train\tread_water\004044.jpg,1
balanced_dataset\train\tread_water\004045.jpg,1
balanced_dataset\train\tread_water\004046.jpg,1
balanced_dataset\train\tread_water\004047.jpg,1
balanced_dataset\train\tread_water\004048.jpg,1
balanced_dataset\train\tread_water\004049.jpg,1
balanced_dataset\train\tread_water\004050.jpg,1
balanced_dataset\train\tread_water\004051.jpg,1
balanced_dataset\train\tread_water\004052.jpg,1
balanced_dataset\train\tread_water\004053.jpg,1
balanced_dataset\train\tread_water\004054.jpg,1
balanced_dataset\train\tread_water\004055.jpg,1
balanced_dataset\train\tread_water\004056.jpg,1
balanced_dataset\train\tread_water\004057.jpg,1
balanced_dataset\train\tread_water\004058.jpg,1
balanced_dataset\train\tread_water\004059.jpg,1
balanced_dataset\train\tread_water\004060.jpg,1
balanced_dataset\train\tread_water\004061.jpg,1
balanced_dataset\train\tread_water\004062.jpg,1
balanced_dataset\train\tread_water\004063.jpg,1
balanced_dataset\train\tread_water\004064.jpg,1
balanced_dataset\train\tread_water\004065.jpg,1
balanced_dataset\train\tread_water\004066.jpg,1
balanced_dataset\train\tread_water\004067.jpg,1
balanced_dataset\train\tread_water\004068.jpg,1
balanced_dataset\train\tread_water\004069.jpg,1
balanced_dataset\train\tread_water\004070.jpg,1
balanced_dataset\train\tread_water\004071.jpg,1
balanced_dataset\train\tread_water\004072.jpg,1
balanced_dataset\train\tread_water\004073.jpg,1
balanced_dataset\train\tread_water\004074.jpg,1
balanced_dataset\train\tread_water\004075.jpg,1
balanced_dataset\train\tread_water\004076.jpg,1
balanced_dataset\train\tread_water\004077.jpg,1
balanced_dataset\train\tread_water\004078.jpg,1
balanced_dataset\train\tread_water\004079.jpg,1
balanced_dataset\train\tread_water\004080.jpg,1
balanced_dataset\train\tread_water\004081.jpg,1
balanced_dataset\train\tread_water\004082.jpg,1
balanced_dataset\train\tread_water\004083.jpg,1
balanced_dataset\train\tread_water\004084.jpg,1
balanced_dataset\train\tread_water\004085.jpg,1
balanced_dataset\train\tread_water\004086.jpg,1
balanced_dataset\train\tread_water\004087.jpg,1
balanced_dataset\train\tread_water\004088.jpg,1
balanced_dataset\train\tread_water\004089.jpg,1
balanced_dataset\train\tread_water\004090.jpg,1
balanced_dataset\train\tread_water\004091.jpg,1
balanced_dataset\train\tread_water\004092.jpg,1
balanced_dataset\train\tread_water\004093.jpg,1
balanced_dataset\train\tread_water\004094.jpg,1
balanced_dataset\train\tread_water\004095.jpg,1
balanced_dataset\train\tread_water\004096.jpg,1
balanced_dataset\train\tread_water\004097.jpg,1
balanced_dataset\train\tread_water\004098.jpg,1
balanced_dataset\train\tread_water\004099.jpg,1
balanced_dataset\train\tread_water\004100.jpg,1
balanced_dataset\train\tread_water\004101.jpg,1
balanced_dataset\train\tread_water\004102.jpg,1
balanced_dataset\train\tread_water\004103.jpg,1
balanced_dataset\train\tread_water\004104.jpg,1
balanced_dataset\train\tread_water\004105.jpg,1
balanced_dataset\train\tread_water\004106.jpg,1
balanced_dataset\train\tread_water\004107.jpg,1
balanced_dataset\train\tread_water\004108.jpg,1
balanced_dataset\train\tread_water\004109.jpg,1
balanced_dataset\train\tread_water\004110.jpg,1
balanced_dataset\train\tread_water\004111.jpg,1
balanced_dataset\train\tread_water\004112.jpg,1
balanced_dataset\train\tread_water\004113.jpg,1
balanced_dataset\train\tread_water\004114.jpg,1
balanced_dataset\train\tread_water\004115.jpg,1
balanced_dataset\train\tread_water\004116.jpg,1
balanced_dataset\train\tread_water\004117.jpg,1
balanced_dataset\train\tread_water\004118.jpg,1
balanced_dataset\train\tread_water\004119.jpg,1
balanced_dataset\train\tread_water\004120.jpg,1
balanced_dataset\train\tread_water\004121.jpg,1
balanced_dataset\train\tread_water\004122.jpg,1
balanced_dataset\train\tread_water\004123.jpg,1
balanced_dataset\train\tread_water\004124.jpg,1
balanced_dataset\train\tread_water\004125.jpg,1
balanced_dataset\train\tread_water\004126.jpg,1
balanced_dataset\train\tread_water\004127.jpg,1
balanced_dataset\train\tread_water\004128.jpg,1
balanced_dataset\train\tread_water\004129.jpg,1
balanced_dataset\train\tread_water\004130.jpg,1
balanced_dataset\train\tread_water\004131.jpg,1
balanced_dataset\train\tread_water\004132.jpg,1
balanced_dataset\train\tread_water\004133.jpg,1
balanced_dataset\train\tread_water\004134.jpg,1
balanced_dataset\train\tread_water\004135.jpg,1
balanced_dataset\train\tread_water\004136.jpg,1
balanced_dataset\train\tread_water\004137.jpg,1
balanced_dataset\train\tread_water\004138.jpg,1
balanced_dataset\train\tread_water\004139.jpg,1
balanced_dataset\train\tread_water\004140.jpg,1
balanced_dataset\train\tread_water\004141.jpg,1
balanced_dataset\train\tread_water\004142.jpg,1
balanced_dataset\train\tread_water\004143.jpg,1
balanced_dataset\train\tread_water\004144.jpg,1
balanced_dataset\train\tread_water\004145.jpg,1
balanced_dataset\train\tread_water\004146.jpg,1
balanced_dataset\train\tread_water\004147.jpg,1
balanced_dataset\train\tread_water\004148.jpg,1
balanced_dataset\train\tread_water\004149.jpg,1
balanced_dataset\train\tread_water\004150.jpg,1
balanced_dataset\train\tread_water\004151.jpg,1
balanced_dataset\train\tread_water\004152.jpg,1
balanced_dataset\train\tread_water\004153.jpg,1
balanced_dataset\train\tread_water\004154.jpg,1
balanced_dataset\train\tread_water\004155.jpg,1
balanced_dataset\train\tread_water\004156.jpg,1
balanced_dataset\train\tread_water\004157.jpg,1
balanced_dataset\train\tread_water\004158.jpg,1
balanced_dataset\train\tread_water\004159.jpg,1
balanced_dataset\train\tread_water\004160.jpg,1
balanced_dataset\train\tread_water\004161.jpg,1
balanced_dataset\train\tread_water\004162.jpg,1
balanced_dataset\train\tread_water\004163.jpg,1
balanced_dataset\train\tread_water\004164.jpg,1
balanced_dataset\train\tread_water\004165.jpg,1
balanced_dataset\train\tread_water\004166.jpg,1
balanced_dataset\train\tread_water\004167.jpg,1
balanced_dataset\train\tread_water\004168.jpg,1
balanced_dataset\train\tread_water\004169.jpg,1
balanced_dataset\train\tread_water\004170.jpg,1
balanced_dataset\train\tread_water\004171.jpg,1
balanced_dataset\train\tread_water\004172.jpg,1
balanced_dataset\train\tread_water\004173.jpg,1
balanced_dataset\train\tread_water\004174.jpg,1
balanced_dataset\train\tread_water\004175.jpg,1
balanced_dataset\train\tread_water\004176.jpg,1
balanced_dataset\train\tread_water\004177.jpg,1
balanced_dataset\train\tread_water\004178.jpg,1
balanced_dataset\train\tread_water\004179.jpg,1
balanced_dataset\train\tread_water\004180.jpg,1
balanced_dataset\train\tread_water\004181.jpg,1
balanced_dataset\train\tread_water\004182.jpg,1
balanced_dataset\train\tread_water\004183.jpg,1
balanced_dataset\train\tread_water\004184.jpg,1
balanced_dataset\train\tread_water\004185.jpg,1
balanced_dataset\train\tread_water\004186.jpg,1
balanced_dataset\train\tread_water\004187.jpg,1
balanced_dataset\train\tread_water\004188.jpg,1
balanced_dataset\train\tread_water\004189.jpg,1
balanced_dataset\train\tread_water\004190.jpg,1
balanced_dataset\train\tread_water\004191.jpg,1
balanced_dataset\train\tread_water\004192.jpg,1
balanced_dataset\train\tread_water\004193.jpg,1
balanced_dataset\train\tread_water\004194.jpg,1
balanced_dataset\train\tread_water\004195.jpg,1
balanced_dataset\train\tread_water\004196.jpg,1
balanced_dataset\train\tread_water\004197.jpg,1
balanced_dataset\train\tread_water\004198.jpg,1
balanced_dataset\train\tread_water\004199.jpg,1
balanced_dataset\train\tread_water\004200.jpg,1
balanced_dataset\train\tread_water\004201.jpg,1
balanced_dataset\train\tread_water\004202.jpg,1
balanced_dataset\train\tread_water\004203.jpg,1
balanced_dataset\train\tread_water\004204.jpg,1
balanced_dataset\train\tread_water\004205.jpg,1
balanced_dataset\train\tread_water\004206.jpg,1
balanced_dataset\train\tread_water\004207.jpg,1
balanced_dataset\train\tread_water\004208.jpg,1
balanced_dataset\train\tread_water\004209.jpg,1
balanced_dataset\train\tread_water\004210.jpg,1
balanced_dataset\train\tread_water\004211.jpg,1
balanced_dataset\train\tread_water\004212.jpg,1
balanced_dataset\train\tread_water\004213.jpg,1
balanced_dataset\train\tread_water\004214.jpg,1
balanced_dataset\train\tread_water\004215.jpg,1
balanced_dataset\train\tread_water\004216.jpg,1
balanced_dataset\train\tread_water\004217.jpg,1
balanced_dataset\train\tread_water\004218.jpg,1
balanced_dataset\train\tread_water\004219.jpg,1
balanced_dataset\train\tread_water\004220.jpg,1
balanced_dataset\train\tread_water\004221.jpg,1
balanced_dataset\train\tread_water\004222.jpg,1
balanced_dataset\train\tread_water\004223.jpg,1
balanced_dataset\train\tread_water\004224.jpg,1
balanced_dataset\train\tread_water\004225.jpg,1
balanced_dataset\train\tread_water\004226.jpg,1
balanced_dataset\train\tread_water\004227.jpg,1
balanced_dataset\train\tread_water\004228.jpg,1
balanced_dataset\train\tread_water\004229.jpg,1
balanced_dataset\train\tread_water\004230.jpg,1
balanced_dataset\train\tread_water\004231.jpg,1
balanced_dataset\train\tread_water\004232.jpg,1
balanced_dataset\train\tread_water\004233.jpg,1
balanced_dataset\train\tread_water\004234.jpg,1
balanced_dataset\train\tread_water\004235.jpg,1
balanced_dataset\train\tread_water\004236.jpg,1
balanced_dataset\train\tread_water\004237.jpg,1
balanced_dataset\train\tread_water\004238.jpg,1
balanced_dataset\train\tread_water\004239.jpg,1
balanced_dataset\train\tread_water\004240.jpg,1
balanced_dataset\train\tread_water\004241.jpg,1
balanced_dataset\train\tread_water\004242.jpg,1
balanced_dataset\train\tread_water\004243.jpg,1
balanced_dataset\train\tread_water\004244.jpg,1
balanced_dataset\train\tread_water\004245.jpg,1
balanced_dataset\train\tread_water\004246.jpg,1
balanced_dataset\train\tread_water\004247.jpg,1
balanced_dataset\train\tread_water\004248.jpg,1
balanced_dataset\train\tread_water\004249.jpg,1
balanced_dataset\train\tread_water\004250.jpg,1
balanced_dataset\train\tread_water\004251.jpg,1
balanced_dataset\train\tread_water\004252.jpg,1
balanced_dataset\train\tread_water\004253.jpg,1
balanced_dataset\train\tread_water\004254.jpg,1
balanced_dataset\train\tread_water\004255.jpg,1
balanced_dataset\train\tread_water\004256.jpg,1
balanced_dataset\train\tread_water\004257.jpg,1
balanced_dataset\train\tread_water\004258.jpg,1
balanced_dataset\train\tread_water\004259.jpg,1
balanced_dataset\train\tread_water\004260.jpg,1
balanced_dataset\train\tread_water\004261.jpg,1
balanced_dataset\train\tread_water\004262.jpg,1
balanced_dataset\train\tread_water\004263.jpg,1
balanced_dataset\train\tread_water\004264.jpg,1
balanced_dataset\train\tread_water\004265.jpg,1
balanced_dataset\train\tread_water\004266.jpg,1
balanced_dataset\train\tread_water\004267.jpg,1
balanced_dataset\train\tread_water\004268.jpg,1
balanced_dataset\train\tread_water\004269.jpg,1
balanced_dataset\train\tread_water\004270.jpg,1
balanced_dataset\train\tread_water\004271.jpg,1
balanced_dataset\train\tread_water\004272.jpg,1
balanced_dataset\train\tread_water\004273.jpg,1
balanced_dataset\train\tread_water\004274.jpg,1
balanced_dataset\train\tread_water\004275.jpg,1
balanced_dataset\train\tread_water\004276.jpg,1
balanced_dataset\train\tread_water\004277.jpg,1
balanced_dataset\train\tread_water\004278.jpg,1
balanced_dataset\train\tread_water\004279.jpg,1
balanced_dataset\train\tread_water\004280.jpg,1
balanced_dataset\train\tread_water\004281.jpg,1
balanced_dataset\train\tread_water\004282.jpg,1
balanced_dataset\train\tread_water\004283.jpg,1
balanced_dataset\train\tread_water\004284.jpg,1
balanced_dataset\train\tread_water\004285.jpg,1
balanced_dataset\train\tread_water\004286.jpg,1
balanced_dataset\train\tread_water\004287.jpg,1
balanced_dataset\train\tread_water\004288.jpg,1
balanced_dataset\train\tread_water\004289.jpg,1
balanced_dataset\train\tread_water\004290.jpg,1
balanced_dataset\train\tread_water\004291.jpg,1
balanced_dataset\train\tread_water\004292.jpg,1
balanced_dataset\train\tread_water\004293.jpg,1
balanced_dataset\train\tread_water\004294.jpg,1
balanced_dataset\train\tread_water\004295.jpg,1
balanced_dataset\train\tread_water\004296.jpg,1
balanced_dataset\train\tread_water\004297.jpg,1
balanced_dataset\train\tread_water\004298.jpg,1
balanced_dataset\train\tread_water\004299.jpg,1
balanced_dataset\train\tread_water\004300.jpg,1
balanced_dataset\train\tread_water\004301.jpg,1
balanced_dataset\train\tread_water\004302.jpg,1
balanced_dataset\train\tread_water\004303.jpg,1
balanced_dataset\train\tread_water\004304.jpg,1
balanced_dataset\train\tread_water\004305.jpg,1
balanced_dataset\train\tread_water\004306.jpg,1
balanced_dataset\train\tread_water\004307.jpg,1
balanced_dataset\train\tread_water\004308.jpg,1
balanced_dataset\train\tread_water\004309.jpg,1
balanced_dataset\train\tread_water\004310.jpg,1
balanced_dataset\train\tread_water\004311.jpg,1
balanced_dataset\train\tread_water\004312.jpg,1
balanced_dataset\train\tread_water\004313.jpg,1
balanced_dataset\train\tread_water\004314.jpg,1
balanced_dataset\train\tread_water\004315.jpg,1
balanced_dataset\train\tread_water\004316.jpg,1
balanced_dataset\train\tread_water\004317.jpg,1
balanced_dataset\train\tread_water\004318.jpg,1
balanced_dataset\train\tread_water\004319.jpg,1
balanced_dataset\train\tread_water\004320.jpg,1
balanced_dataset\train\tread_water\004321.jpg,1
balanced_dataset\train\tread_water\004322.jpg,1
balanced_dataset\train\tread_water\004323.jpg,1
balanced_dataset\train\tread_water\004324.jpg,1
balanced_dataset\train\tread_water\004325.jpg,1
balanced_dataset\train\tread_water\004326.jpg,1
balanced_dataset\train\tread_water\004327.jpg,1
balanced_dataset\train\tread_water\004328.jpg,1
balanced_dataset\train\tread_water\004329.jpg,1
balanced_dataset\train\tread_water\004330.jpg,1
balanced_dataset\train\tread_water\004331.jpg,1
balanced_dataset\train\tread_water\004332.jpg,1
balanced_dataset\train\tread_water\004333.jpg,1
balanced_dataset\train\tread_water\004334.jpg,1
balanced_dataset\train\tread_water\004335.jpg,1
balanced_dataset\train\tread_water\004336.jpg,1
balanced_dataset\train\tread_water\004337.jpg,1
balanced_dataset\train\tread_water\004338.jpg,1
balanced_dataset\train\tread_water\004339.jpg,1
balanced_dataset\train\tread_water\004340.jpg,1
balanced_dataset\train\tread_water\004341.jpg,1
balanced_dataset\train\tread_water\004342.jpg,1
balanced_dataset\train\tread_water\004343.jpg,1
balanced_dataset\train\tread_water\004344.jpg,1
balanced_dataset\train\tread_water\004345.jpg,1
balanced_dataset\train\tread_water\004346.jpg,1
balanced_dataset\train\tread_water\004347.jpg,1
balanced_dataset\train\tread_water\004348.jpg,1
balanced_dataset\train\tread_water\004349.jpg,1
balanced_dataset\train\tread_water\004350.jpg,1
balanced_dataset\train\tread_water\004351.jpg,1
balanced_dataset\train\tread_water\004352.jpg,1
balanced_dataset\train\tread_water\004353.jpg,1
balanced_dataset\train\tread_water\004354.jpg,1
balanced_dataset\train\tread_water\004355.jpg,1
balanced_dataset\train\tread_water\004356.jpg,1
balanced_dataset\train\tread_water\004357.jpg,1
balanced_dataset\train\tread_water\004358.jpg,1
balanced_dataset\train\tread_water\004359.jpg,1
balanced_dataset\train\tread_water\004360.jpg,1
balanced_dataset\train\tread_water\004361.jpg,1
balanced_dataset\train\tread_water\004362.jpg,1
balanced_dataset\train\tread_water\004363.jpg,1
balanced_dataset\train\tread_water\004364.jpg,1
balanced_dataset\train\tread_water\004365.jpg,1
balanced_dataset\train\tread_water\004366.jpg,1
balanced_dataset\train\tread_water\004367.jpg,1
balanced_dataset\train\tread_water\004368.jpg,1
balanced_dataset\train\tread_water\004369.jpg,1
balanced_dataset\train\tread_water\004370.jpg,1
balanced_dataset\train\tread_water\004371.jpg,1
balanced_dataset\train\tread_water\004372.jpg,1
balanced_dataset\train\tread_water\004373.jpg,1
balanced_dataset\train\tread_water\004374.jpg,1
balanced_dataset\train\tread_water\004375.jpg,1
balanced_dataset\train\tread_water\004376.jpg,1
balanced_dataset\train\tread_water\004377.jpg,1
balanced_dataset\train\tread_water\004378.jpg,1
balanced_dataset\train\tread_water\004379.jpg,1
balanced_dataset\train\tread_water\004380.jpg,1
balanced_dataset\train\tread_water\004381.jpg,1
balanced_dataset\train\tread_water\004382.jpg,1
balanced_dataset\train\tread_water\004383.jpg,1
balanced_dataset\train\tread_water\004384.jpg,1
balanced_dataset\train\tread_water\004385.jpg,1
balanced_dataset\train\tread_water\004386.jpg,1
balanced_dataset\train\tread_water\004387.jpg,1
balanced_dataset\train\tread_water\004388.jpg,1
balanced_dataset\train\tread_water\004389.jpg,1
balanced_dataset\train\tread_water\004390.jpg,1
balanced_dataset\train\tread_water\004391.jpg,1
balanced_dataset\train\tread_water\004392.jpg,1
balanced_dataset\train\tread_water\004393.jpg,1
balanced_dataset\train\tread_water\004394.jpg,1
balanced_dataset\train\tread_water\004395.jpg,1
balanced_dataset\train\tread_water\004396.jpg,1
balanced_dataset\train\tread_water\004397.jpg,1
balanced_dataset\train\tread_water\004398.jpg,1
balanced_dataset\train\tread_water\004399.jpg,1
balanced_dataset\train\tread_water\004400.jpg,1
balanced_dataset\train\tread_water\004401.jpg,1
balanced_dataset\train\tread_water\004402.jpg,1
balanced_dataset\train\tread_water\004403.jpg,1
balanced_dataset\train\tread_water\004404.jpg,1
balanced_dataset\train\tread_water\004405.jpg,1
balanced_dataset\train\tread_water\004406.jpg,1
balanced_dataset\train\tread_water\004407.jpg,1
balanced_dataset\train\tread_water\004408.jpg,1
balanced_dataset\train\tread_water\004409.jpg,1
balanced_dataset\train\tread_water\004410.jpg,1
balanced_dataset\train\tread_water\004411.jpg,1
balanced_dataset\train\tread_water\004412.jpg,1
balanced_dataset\train\tread_water\004413.jpg,1
balanced_dataset\train\tread_water\004414.jpg,1
balanced_dataset\train\tread_water\004415.jpg,1
balanced_dataset\train\tread_water\004416.jpg,1
balanced_dataset\train\tread_water\004417.jpg,1
balanced_dataset\train\tread_water\004418.jpg,1
balanced_dataset\train\tread_water\004419.jpg,1
balanced_dataset\train\tread_water\004420.jpg,1
balanced_dataset\train\tread_water\004421.jpg,1
balanced_dataset\train\tread_water\004422.jpg,1
balanced_dataset\train\tread_water\004423.jpg,1
balanced_dataset\train\tread_water\004424.jpg,1
balanced_dataset\train\tread_water\004425.jpg,1
balanced_dataset\train\tread_water\004426.jpg,1
balanced_dataset\train\tread_water\004427.jpg,1
balanced_dataset\train\tread_water\004428.jpg,1
balanced_dataset\train\tread_water\004429.jpg,1
balanced_dataset\train\tread_water\004430.jpg,1
balanced_dataset\train\tread_water\004431.jpg,1
balanced_dataset\train\tread_water\004432.jpg,1
balanced_dataset\train\tread_water\004433.jpg,1
balanced_dataset\train\tread_water\004434.jpg,1
balanced_dataset\train\tread_water\004435.jpg,1
balanced_dataset\train\tread_water\004436.jpg,1
balanced_dataset\train\tread_water\004437.jpg,1
balanced_dataset\train\tread_water\004438.jpg,1
balanced_dataset\train\tread_water\004439.jpg,1
balanced_dataset\train\tread_water\004440.jpg,1
balanced_dataset\train\tread_water\004441.jpg,1
balanced_dataset\train\tread_water\004442.jpg,1
balanced_dataset\train\tread_water\004443.jpg,1
